id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;round_mode;round_type;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd
63;WFPCJAEWJ;1;1;13;1;142;377;1;141;141;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-08 19:09:40";"2019-03-08 19:09:40"
64;KIWBXKRWC;1;1;13;1;145;387;1;143;143;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;201960.000000;201960.000000;201960.000000;201960.000000;201960.000000;201960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-09 09:37:29";"2019-03-09 09:37:29"
65;SIMRXJCZQ;1;1;13;1;147;402;1;145;145;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21990.000000;21990.000000;21990.000000;0.000000;21990.000000;21990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-09 13:48:21";"2019-03-09 13:48:21"
66;RSGHMHKQV;1;1;13;1;147;403;1;145;145;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;25980.000000;25980.000000;25980.000000;25980.000000;25980.000000;25980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-09 13:58:52";"2019-03-09 13:58:52"
67;RMXBEQJDA;1;1;14;1;148;408;1;146;146;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;62990.000000;62990.000000;62990.000000;62990.000000;62990.000000;62990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-09 18:46:59";"2019-03-09 18:46:59"
68;JNXGDWLBL;1;1;13;1;150;416;1;147;147;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;62990.000000;62990.000000;62990.000000;62990.000000;62990.000000;62990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-10 10:47:04";"2019-03-10 10:47:04"
69;LVMXHHTDR;1;1;13;1;154;435;1;150;150;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;26990.000000;26990.000000;26990.000000;26990.000000;26990.000000;26990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-11 11:26:15";"2019-03-11 11:26:15"
70;IOGZQHTUD;1;1;13;1;155;438;1;151;151;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22680.000000;22680.000000;22680.000000;22680.000000;22680.000000;22680.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-11 16:53:46";"2019-03-11 16:53:46"
71;SFCXNBXOY;1;1;13;1;156;439;1;152;152;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;11990.000000;11990.000000;11990.000000;11990.000000;11990.000000;11990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-11 17:36:48";"2019-03-11 17:36:48"
72;XIXLLEEEU;1;1;13;1;157;442;1;153;153;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;16990.000000;16990.000000;16990.000000;16990.000000;16990.000000;16990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-11 19:08:11";"2019-03-11 19:08:11"
73;LYCQVFDQZ;1;1;14;1;158;355;1;154;154;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;254720.000000;254720.000000;254720.000000;254720.000000;254720.000000;254720.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 10:28:59";"2019-03-12 10:28:59"
74;MDNXLHTZE;1;1;13;1;146;399;1;144;144;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;102990.000000;102990.000000;102990.000000;102990.000000;102990.000000;102990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 10:32:48";"2019-03-12 10:32:48"
75;SRYOJHHQO;1;1;14;1;158;455;1;154;154;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;6980.000000;6980.000000;6980.000000;0.000000;6980.000000;6980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-12 10:40:15";"2019-03-12 10:40:15"
76;UZJRUWTZJ;1;1;14;1;158;457;1;154;154;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;6980.000000;6980.000000;6980.000000;0.000000;6980.000000;6980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-12 10:45:06";"2019-03-12 10:45:06"
77;RITYCQEQX;1;1;14;1;159;441;1;155;155;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 11:05:28";"2019-03-12 11:05:28"
78;VYYATERWO;1;1;14;1;158;354;1;154;154;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27260.000000;27260.000000;27260.000000;0.000000;27260.000000;27260.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-12 11:25:42";"2019-03-12 11:25:42"
79;LYBDXNXVR;1;1;13;1;160;462;1;156;156;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;13990.000000;13990.000000;13990.000000;0.000000;13990.000000;13990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-12 11:25:43";"2019-03-12 11:25:43"
80;QLXIOWJRV;1;1;14;1;158;461;1;154;154;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;20280.000000;20280.000000;20280.000000;20280.000000;20280.000000;20280.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 11:34:14";"2019-03-12 11:34:14"
81;QBBOCYTGT;1;1;14;1;158;463;1;154;154;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;6980.000000;6980.000000;6980.000000;6980.000000;6980.000000;6980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 11:41:16";"2019-03-12 11:41:16"
82;UFYBYICRO;1;1;13;1;160;464;1;156;156;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;16980.000000;16980.000000;16980.000000;16980.000000;16980.000000;16980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-12 13:00:09";"2019-03-12 13:00:09"
83;DYEUOYTJL;1;1;13;1;162;478;1;157;157;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27950.000000;27950.000000;27950.000000;0.000000;27950.000000;27950.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-13 11:17:27";"2019-03-13 11:17:27"
84;NMBUXHAQD;1;1;13;1;73;375;1;75;75;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27980.000000;27980.000000;27980.000000;0.000000;27980.000000;27980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-13 12:07:34";"2019-03-13 12:07:34"
85;RPRTOOHLQ;1;1;13;1;166;483;1;160;160;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21450.000000;21450.000000;21450.000000;0.000000;21450.000000;21450.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-13 19:20:44";"2019-03-13 19:20:44"
86;CWYHLHYVL;1;1;13;1;167;485;1;161;161;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21450.000000;21450.000000;21450.000000;0.000000;21450.000000;21450.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-13 19:33:24";"2019-03-13 19:33:24"
87;OGBTLVQUQ;1;1;13;1;167;486;1;162;162;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21450.000000;21450.000000;21450.000000;21450.000000;21450.000000;21450.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-13 20:57:24";"2019-03-13 20:57:24"
88;YCTIAQWNM;1;1;13;1;168;493;1;163;163;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;26270.000000;26270.000000;26270.000000;26270.000000;26270.000000;26270.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-14 12:17:50";"2019-03-14 12:17:50"
89;ZEGQQPWEE;1;1;13;1;162;496;1;157;157;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;26250.000000;26250.000000;26250.000000;26250.000000;26250.000000;26250.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-14 19:26:02";"2019-03-14 19:26:02"
90;IJSTPRGGG;1;1;13;1;146;494;1;164;164;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;108530.000000;108530.000000;108530.000000;108530.000000;108530.000000;108530.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-14 21:13:00";"2019-03-14 21:13:00"
91;NTFWVNHOT;1;1;13;1;169;499;1;165;165;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;23990.000000;23990.000000;23990.000000;23990.000000;23990.000000;23990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-15 00:26:54";"2019-03-15 00:26:54"
92;PEDGCWXSZ;1;1;13;1;171;505;1;167;168;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;16570.000000;16570.000000;16570.000000;16570.000000;16570.000000;16570.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-15 09:26:54";"2019-03-15 09:26:54"
93;FOMZNPPMI;1;1;13;1;173;516;1;170;170;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;52620.000000;52620.000000;52620.000000;52620.000000;52620.000000;52620.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-15 23:56:31";"2019-03-15 23:56:31"
94;FYBIGSIJS;1;1;13;1;175;525;1;171;171;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;19680.000000;19680.000000;19680.000000;0.000000;19680.000000;19680.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-16 11:49:52";"2019-03-16 11:49:52"
95;FGSJITMCP;1;1;13;1;176;526;1;172;172;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;19680.000000;19680.000000;19680.000000;19680.000000;19680.000000;19680.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-16 12:00:50";"2019-03-16 12:00:50"
96;ATDTPGIPT;1;1;13;1;177;417;1;173;173;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;15890.000000;15890.000000;15890.000000;15890.000000;15890.000000;15890.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-16 12:23:56";"2019-03-16 12:23:57"
97;OIFCOFMGB;1;1;13;1;179;532;1;175;175;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;4980.000000;4980.000000;4980.000000;4980.000000;4980.000000;4980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-17 12:17:48";"2019-03-17 12:17:48"
98;OTKRKBUZH;1;1;13;1;102;556;1;179;179;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;8550.000000;8550.000000;8550.000000;0.000000;8550.000000;8550.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-18 12:08:26";"2019-03-18 12:08:26"
99;IGUDYHLGN;1;1;13;1;102;558;1;179;179;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;8550.000000;8550.000000;8550.000000;8550.000000;8550.000000;8550.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-18 12:11:15";"2019-03-18 12:11:15"
100;FSZPHIKAT;1;1;22;1;187;591;1;182;182;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;23292.000000;23292.000000;23292.000000;23292.000000;19990.000000;19990.000000;3302.000000;3302.000000;3302.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-20 15:49:47";"2019-03-20 15:49:47"
101;YBJATNGTF;1;1;14;1;188;594;1;183;183;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;34350.000000;34350.000000;34350.000000;34350.000000;34350.000000;34350.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-20 17:31:59";"2019-03-20 17:31:59"
102;MHBKORXJQ;1;1;22;1;193;637;1;187;187;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;83892.000000;83892.000000;83892.000000;83892.000000;79990.000000;79990.000000;3902.000000;3902.000000;3902.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-24 20:52:11";"2019-03-24 20:52:11"
103;SLISMQQJO;1;1;14;1;71;640;1;72;72;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;3590.000000;3590.000000;3590.000000;0.000000;3590.000000;3590.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-25 12:02:50";"2019-03-25 12:02:50"
104;BCWJCGMWN;1;1;23;1;197;650;1;190;190;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;19290.000000;19290.000000;19290.000000;19290.000000;15990.000000;15990.000000;3300.000000;3300.000000;3300.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-25 23:30:16";"2019-03-25 23:30:16"
105;UHXHKGMVM;1;1;14;1;199;655;1;192;192;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;79990.000000;79990.000000;79990.000000;0.000000;79990.000000;79990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-26 13:17:14";"2019-03-26 13:17:14"
106;QUWKDIXPH;1;1;14;1;199;654;1;192;192;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;159980.000000;159980.000000;159980.000000;159980.000000;159980.000000;159980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-26 14:36:58";"2019-03-26 14:36:58"
107;BDJBGOIWX;1;1;23;1;201;671;1;193;193;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;67860.000000;67860.000000;67860.000000;0.000000;63960.000000;63960.000000;3900.000000;3900.000000;3900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-27 14:01:11";"2019-03-27 14:01:12"
108;ZMBSZZMFZ;1;1;23;1;201;675;1;193;193;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;67860.000000;67860.000000;67860.000000;0.000000;63960.000000;63960.000000;3900.000000;3900.000000;3900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-03-27 14:08:50";"2019-03-27 14:08:50"
109;YRLXWMEIF;1;1;23;1;201;676;1;193;193;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;67860.000000;67860.000000;67860.000000;67860.000000;63960.000000;63960.000000;3900.000000;3900.000000;3900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-03-27 14:43:27";"2019-03-27 14:43:27"
110;PYYVNBWTA;1;1;23;1;207;644;1;201;201;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;43270.000000;43270.000000;43270.000000;43270.000000;39370.000000;39370.000000;3900.000000;3900.000000;3900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-01 11:06:48";"2019-04-01 11:06:48"
111;LNPCWVCCQ;1;1;23;1;209;719;1;202;202;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;99290.000000;99290.000000;99290.000000;99290.000000;95990.000000;95990.000000;3300.000000;3300.000000;3300.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-01 16:13:31";"2019-04-01 16:13:31"
112;KPEUOCVND;1;1;14;1;212;735;1;206;206;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;9560.000000;9560.000000;9560.000000;9560.000000;9560.000000;9560.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-02 09:05:35";"2019-04-02 09:05:35"
113;JIVYMXYZA;1;1;14;1;213;736;1;207;207;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;6590.000000;6590.000000;6590.000000;6590.000000;6590.000000;6590.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-02 09:24:41";"2019-04-02 09:24:41"
114;ZCETQEWFI;1;1;14;1;79;64;1;85;85;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;17930.000000;17930.000000;17930.000000;17930.000000;17930.000000;17930.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-04 16:38:00";"2019-04-04 16:38:00"
115;RRPFFOTXP;1;1;14;1;222;805;1;215;215;14;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;13990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-08 12:01:33";"2019-04-08 12:01:33"
116;INWTHSWPI;1;1;24;1;221;803;1;214;214;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;37150.000000;37150.000000;37150.000000;37150.000000;33760.000000;33760.000000;3390.000000;3390.000000;3390.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-09 11:03:55";"2019-04-09 11:03:55"
117;LOQYBTFIQ;1;1;24;1;225;814;1;217;217;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;115850.000000;115850.000000;115850.000000;0.000000;113010.000000;113010.000000;2840.000000;2840.000000;2840.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-04-09 12:10:29";"2019-04-09 12:10:30"
118;LQELFCMZD;1;1;24;1;225;815;1;217;217;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;115850.000000;115850.000000;115850.000000;115850.000000;113010.000000;113010.000000;2840.000000;2840.000000;2840.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-09 12:13:39";"2019-04-09 12:13:39"
119;KEDFBUICK;1;1;24;1;227;819;1;219;219;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;10020.000000;10020.000000;10020.000000;10020.000000;7180.000000;7180.000000;2840.000000;2840.000000;2840.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-09 17:29:27";"2019-04-09 17:29:27"
120;GIPHDXGVA;1;1;24;1;228;839;1;220;220;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;19280.000000;19280.000000;19280.000000;0.000000;15890.000000;15890.000000;3390.000000;3390.000000;3390.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2019-04-11 11:31:55";"2019-04-11 11:31:55"
121;CIDEEWNYU;1;1;24;1;228;841;1;220;220;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;19280.000000;19280.000000;19280.000000;19280.000000;15890.000000;15890.000000;3390.000000;3390.000000;3390.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-11 11:35:18";"2019-04-11 11:35:18"
122;JSHTZIJFV;1;1;24;1;230;842;1;222;222;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;222980.000000;222980.000000;222980.000000;222980.000000;191980.000000;191980.000000;31000.000000;31000.000000;31000.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-11 15:24:43";"2019-04-11 15:24:43"
123;QKSFKHCIV;1;1;24;1;234;858;1;225;226;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;34100.000000;34100.000000;34100.000000;34100.000000;30980.000000;30980.000000;3120.000000;3120.000000;3120.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2019-04-12 16:45:34";"2019-04-12 16:45:34"
